k, u, y
4727, 8.000000, 2.378916
4728, 8.000000, 2.377272
4729, 8.000000, 2.372339
4730, 8.000000, 2.375956
4731, 8.000000, 2.373983
4732, 8.000000, 2.385164
4733, 8.000000, 2.355568
4734, 8.000000, 2.379574
4735, 8.000000, 2.375956
4736, 8.000000, 2.356225
4737, 8.000000, 2.349319
4738, 8.000000, 2.374970
4739, 8.000000, 2.369379
4740, 8.000000, 2.357212
4741, 8.000000, 2.370695
4742, 8.000000, 2.379574
4743, 8.000000, 2.366420
4744, 8.000000, 2.372010
4745, 8.000000, 2.374970
4746, 8.000000, 2.371681
4747, 8.000000, 2.373326
4748, 8.000000, 2.374641
4749, 8.000000, 2.359843
4750, 8.000000, 2.375299
4751, 8.000000, 2.371024
4752, 8.000000, 2.370366
4753, 8.000000, 2.371681
4754, 8.000000, 2.374970
4755, 8.000000, 2.369050
4756, 8.000000, 2.373326
4757, 8.000000, 2.375956
4758, 8.000000, 2.369050
4759, 8.000000, 2.368064
4760, 8.000000, 2.372010
4761, 8.000000, 2.374312
4762, 8.000000, 2.372010
4763, 8.000000, 2.371681
4764, 8.000000, 2.372339
4765, 8.000000, 2.370366
4766, 8.000000, 2.370695
4767, 8.000000, 2.371681
4768, 8.000000, 2.369379
4769, 8.000000, 2.372339
4770, 8.000000, 2.370695
4771, 8.000000, 2.367406
4772, 8.000000, 2.371352
4773, 8.000000, 2.372668
4774, 8.000000, 2.371352
4775, 8.000000, 2.374641
4776, 8.000000, 2.368722
4777, 8.000000, 2.369050
4778, 8.000000, 2.377930
4779, 8.000000, 2.366749
4780, 8.000000, 2.374641
4781, 8.000000, 2.369050
4782, 8.000000, 2.369379
4783, 8.000000, 2.368722
4784, 8.000000, 2.370695
4785, 8.000000, 2.371352
4786, 8.000000, 2.371024
4787, 8.000000, 2.366420
4788, 8.000000, 2.368064
4789, 8.000000, 2.369708
4790, 8.000000, 2.367077
4791, 8.000000, 2.366091
4792, 8.000000, 2.375628
4793, 8.000000, 2.370366
4794, 8.000000, 2.368393
4795, 8.000000, 2.371024
4796, 8.000000, 2.372339
4797, 8.000000, 2.367406
4798, 8.000000, 2.367406
4799, 8.000000, 2.373326
4800, 8.000000, 2.367406
4801, 8.000000, 2.371681
4802, 8.000000, 2.373326
4803, 8.000000, 2.366749
4804, 8.000000, 2.372668
4805, 8.000000, 2.369050
4806, 8.000000, 2.365104
4807, 8.000000, 2.367406
4808, 8.000000, 2.368393
4809, 8.000000, 2.368393
4810, 8.000000, 2.365433
4811, 8.000000, 2.363131
4812, 8.000000, 2.368722
4813, 8.000000, 2.368064
4814, 8.000000, 2.371024
4815, 8.000000, 2.368064
4816, 8.000000, 2.370695
4817, 8.000000, 2.368722
4818, 8.000000, 2.370695
4819, 8.000000, 2.368393
4820, 8.000000, 2.369379
4821, 8.000000, 2.366420
4822, 8.000000, 2.367406
4823, 8.000000, 2.368064
4824, 8.000000, 2.365762
4825, 8.000000, 2.364775
4826, 8.000000, 2.372010
4827, 8.000000, 2.366420
4828, 8.000000, 2.363789
4829, 8.000000, 2.370037
4830, 8.000000, 2.370695
4831, 8.000000, 2.368393
4832, 8.000000, 2.365762
4833, 8.000000, 2.362802
4834, 8.000000, 2.364118
4835, 8.000000, 2.365762
4836, 8.000000, 2.364775
4837, 8.000000, 2.362473
4838, 8.000000, 2.366749
4839, 8.000000, 2.370366
4840, 8.000000, 2.364447
4841, 8.000000, 2.372010
4842, 8.000000, 2.367735
4843, 8.000000, 2.367735
4844, 8.000000, 2.368064
4845, 8.000000, 2.371024
4846, 8.000000, 2.369379
4847, 8.000000, 2.366749
4848, 8.000000, 2.362473
4849, 8.000000, 2.360500
4850, 8.000000, 2.365104
4851, 8.000000, 2.365762
4852, 8.000000, 2.372010
4853, 8.000000, 2.369050
4854, 8.000000, 2.365104
4855, 8.000000, 2.362473
4856, 8.000000, 2.365104
4857, 8.000000, 2.362802
4858, 8.000000, 2.364775
4859, 8.000000, 2.364118
4860, 8.000000, 2.362802
4861, 8.000000, 2.368722
4862, 8.000000, 2.367735
4863, 8.000000, 2.365433
4864, 8.000000, 2.367077
4865, 8.000000, 2.363460
4866, 8.000000, 2.364775
4867, 8.000000, 2.366749
4868, 8.000000, 2.370366
4869, 8.000000, 2.364775
4870, 8.000000, 2.360829
4871, 8.000000, 2.364447
4872, 8.000000, 2.368722
4873, 8.000000, 2.363131
4874, 8.000000, 2.365433
4875, 8.000000, 2.367077
4876, 8.000000, 2.367077
4877, 8.000000, 2.365104
4878, 8.000000, 2.364118
4879, 8.000000, 2.363789
4880, 8.000000, 2.362473
4881, 8.000000, 2.363131
4882, 8.000000, 2.365104
4883, 8.000000, 2.363789
4884, 8.000000, 2.363789
4885, 8.000000, 2.358198
4886, 8.000000, 2.367735
4887, 8.000000, 2.362145
4888, 8.000000, 2.372010
4889, 8.000000, 2.368064
4890, 8.000000, 2.347017
4891, 8.000000, 2.363460
4892, 8.000000, 2.369050
4893, 8.000000, 2.343400
4894, 8.000000, 2.371352
4895, 8.000000, 2.357541
4896, 8.000000, 2.356225
4897, 8.000000, 2.361487
4898, 8.000000, 2.348662
4899, 8.000000, 2.351950
4900, 8.000000, 2.356225
4901, 8.000000, 2.362473
4902, 8.000000, 2.362145
4903, 8.000000, 2.362145
4904, 8.000000, 2.352608
4905, 8.000000, 2.356883
4906, 8.000000, 2.362145
4907, 8.000000, 2.349648
4908, 8.000000, 2.360500
4909, 8.000000, 2.364447
4910, 8.000000, 2.365104
4911, 8.000000, 2.364775
4912, 8.000000, 2.361816
4913, 8.000000, 2.363789
4914, 8.000000, 2.366091
4915, 8.000000, 2.362145
4916, 8.000000, 2.366091
4917, 8.000000, 2.367406
4918, 8.000000, 2.365433
4919, 8.000000, 2.770252
4920, 8.000000, 2.366749
4921, 8.000000, 2.362145
4922, 8.000000, 2.365433
4923, 8.000000, 2.366091
4924, 8.000000, 2.361816
4925, 8.000000, 2.363460
4926, 8.000000, 2.362145
4927, 8.000000, 2.364447
4928, 8.000000, 2.361816
4929, 8.000000, 2.363131
4930, 8.000000, 2.362802
4931, 8.000000, 2.367077
4932, 8.000000, 2.361816
4933, 8.000000, 2.362473
4934, 8.000000, 2.364775
4935, 8.000000, 2.362145
4936, 8.000000, 2.363789
4937, 8.000000, 2.363789
4938, 8.000000, 2.360171
4939, 8.000000, 2.365433
4940, 8.000000, 2.366749
4941, 8.000000, 2.360500
4942, 8.000000, 2.363789
4943, 8.000000, 2.362802
4944, 8.000000, 2.366420
4945, 8.000000, 2.364118
4946, 8.000000, 2.360500
4947, 8.000000, 2.362802
4948, 8.000000, 2.358856
4949, 8.000000, 2.362473
4950, 8.000000, 2.362802
4951, 8.000000, 2.366091
4952, 8.000000, 2.365433
4953, 8.000000, 2.361158
4954, 8.000000, 2.361487
4955, 8.000000, 2.361158
4956, 8.000000, 2.362802
4957, 8.000000, 2.362473
4958, 8.000000, 2.361816
4959, 8.000000, 2.363789
4960, 8.000000, 2.362802
4961, 8.000000, 2.363131
4962, 8.000000, 2.362802
4963, 8.000000, 2.360171
4964, 8.000000, 2.363131
4965, 8.000000, 2.361158
4966, 8.000000, 2.365762
4967, 8.000000, 2.364118
4968, 8.000000, 2.358856
4969, 8.000000, 2.363460
4970, 8.000000, 2.360500
4971, 8.000000, 2.362473
4972, 8.000000, 2.362802
4973, 8.000000, 2.363460
4974, 8.000000, 2.364118
4975, 8.000000, 2.367077
4976, 8.000000, 2.359843
4977, 8.000000, 2.365433
4978, 8.000000, 2.363789
4979, 8.000000, 2.363131
4980, 8.000000, 2.363789
4981, 8.000000, 2.361816
4982, 8.000000, 2.361487
4983, 8.000000, 2.357869
4984, 8.000000, 2.358198
4985, 8.000000, 2.363460
4986, 8.000000, 2.361816
4987, 8.000000, 2.359843
4988, 8.000000, 2.364775
4989, 8.000000, 2.361816
4990, 8.000000, 2.362145
4991, 8.000000, 2.358856
4992, 8.000000, 2.365433
4993, 8.000000, 2.362473
4994, 8.000000, 2.361816
4995, 8.000000, 2.361487
4996, 8.000000, 2.358527
4997, 8.000000, 2.363789
4998, 8.000000, 2.358527
4999, 8.000000, 2.358527
5000, 8.000000, 2.362145
5001, 8.000000, 2.360500
5002, 8.000000, 2.361158
5003, 8.000000, 2.364118
5004, 8.000000, 2.361487
5005, 8.000000, 2.360500
5006, 8.000000, 2.364447
5007, 8.000000, 2.362145
5008, 8.000000, 2.364447
5009, 8.000000, 2.360500
5010, 8.000000, 2.359185
5011, 8.000000, 2.361816
5012, 8.000000, 2.361487
5013, 8.000000, 2.361158
5014, 8.000000, 2.360829
5015, 8.000000, 2.358856
5016, 8.000000, 2.361487
5017, 8.000000, 2.358527
5018, 8.000000, 2.355568
5019, 8.000000, 2.355568
5020, 8.000000, 2.360500
5021, 8.000000, 2.360500
5022, 8.000000, 2.360829
5023, 8.000000, 2.360500
5024, 8.000000, 2.363131
5025, 8.000000, 2.361158
5026, 8.000000, 2.360829
5027, 8.000000, 2.361158
5028, 8.000000, 2.361816
5029, 8.000000, 2.357869
5030, 8.000000, 2.360171
5031, 8.000000, 2.360171
5032, 8.000000, 2.362473
5033, 8.000000, 2.361487
5034, 8.000000, 2.364447
5035, 8.000000, 2.358527
5036, 8.000000, 2.357541
5037, 8.000000, 2.361487
5038, 8.000000, 2.359514
5039, 8.000000, 2.353266
5040, 8.000000, 2.359514
5041, 8.000000, 2.087552
5042, 8.000000, 2.342085
5043, 8.000000, 2.364447
5044, 8.000000, 2.360829
5045, 8.000000, 2.359185
5046, 8.000000, 2.358527
5047, 8.000000, 2.361158
5048, 8.000000, 2.356883
5049, 8.000000, 2.356554
5050, 8.000000, 2.352279
5051, 8.000000, 2.357212
5052, 8.000000, 2.357212
5053, 8.000000, 2.354252
5054, 8.000000, 2.347675
5055, 8.000000, 2.350964
5056, 8.000000, 2.362802
5057, 8.000000, 2.349319
5058, 8.000000, 2.363131
5059, 8.000000, 2.352608
5060, 8.000000, 2.351950
5061, 8.000000, 2.352937
5062, 8.000000, 2.350964
5063, 8.000000, 2.354252
5064, 8.000000, 2.342413
5065, 8.000000, 2.341756
5066, 8.000000, 2.364447
5067, 8.000000, 2.342085
5068, 8.000000, 2.357541
5069, 8.000000, 2.357869
5070, 8.000000, 2.346360
5071, 8.000000, 2.369379
5072, 8.000000, 2.358198
5073, 8.000000, 2.354581
5074, 8.000000, 2.361816
5075, 8.000000, 2.360500
5076, 8.000000, 2.359185
5077, 8.000000, 2.353266
5078, 8.000000, 2.359514
5079, 8.000000, 2.355239
5080, 8.000000, 2.346688
5081, 8.000000, 2.352937
5082, 8.000000, 2.352937
5083, 8.000000, 2.355896
5084, 8.000000, 2.358198
5085, 8.000000, 2.353923
5086, 8.000000, 2.356225
5087, 8.000000, 2.356225
5088, 8.000000, 2.352937
5089, 8.000000, 2.353594
5090, 8.000000, 2.351950
5091, 8.000000, 2.357212
5092, 8.000000, 2.354252
5093, 8.000000, 2.355568
5094, 8.000000, 2.360829
5095, 8.000000, 2.349977
5096, 8.000000, 2.358198
5097, 8.000000, 2.353923
5098, 8.000000, 2.357869
5099, 8.000000, 2.352608
5100, 8.000000, 2.356883
5101, 8.000000, 2.354910
5102, 8.000000, 2.355896
5103, 8.000000, 2.356225
5104, 8.000000, 2.354581
5105, 8.000000, 2.351621
5106, 8.000000, 2.354910
5107, 8.000000, 2.352937
5108, 8.000000, 2.352608
5109, 8.000000, 2.348333
5110, 8.000000, 2.357869
5111, 8.000000, 2.352937
5112, 8.000000, 2.354581
5113, 8.000000, 2.356225
5114, 8.000000, 2.349977
5115, 8.000000, 2.349319
5116, 8.000000, 2.356554
5117, 8.000000, 2.356225
5118, 8.000000, 2.356883
5119, 8.000000, 2.352937
5120, 8.000000, 2.352937
5121, 8.000000, 2.354252
5122, 8.000000, 2.355239
5123, 8.000000, 2.356883
5124, 8.000000, 2.354910
5125, 8.000000, 2.350306
5126, 8.000000, 2.356554
5127, 8.000000, 2.358527
5128, 8.000000, 2.354581
5129, 8.000000, 2.351950
5130, 8.000000, 2.355239
5131, 8.000000, 2.354910
5132, 8.000000, 2.349977
5133, 8.000000, 2.348004
5134, 8.000000, 2.356225
5135, 8.000000, 2.357212
5136, 8.000000, 2.352937
5137, 8.000000, 2.356883
5138, 8.000000, 2.353266
5139, 8.000000, 2.358198
5140, 8.000000, 2.351950
5141, 8.000000, 2.351621
5142, 8.000000, 2.349648
5143, 8.000000, 2.350306
5144, 8.000000, 2.351292
5145, 8.000000, 2.353266
5146, 8.000000, 2.353266
5147, 8.000000, 2.350964
5148, 8.000000, 2.349977
5149, 8.000000, 2.348662
5150, 8.000000, 2.349648
5151, 8.000000, 2.354910
5152, 8.000000, 2.355568
5153, 8.000000, 2.349648
5154, 8.000000, 2.350964
5155, 8.000000, 2.351292
5156, 8.000000, 2.354910
5157, 8.000000, 2.351621
5158, 8.000000, 2.352608
5159, 8.000000, 2.349977
5160, 8.000000, 2.354252
5161, 8.000000, 2.350964
5162, 8.000000, 2.355896
5163, 8.000000, 2.356883
5164, 8.000000, 2.353923
5165, 8.000000, 2.354581
5166, 8.000000, 2.354910
5167, 8.000000, 2.352608
5168, 8.000000, 2.349977
5169, 8.000000, 2.348662
5170, 8.000000, 2.356883
5171, 8.000000, 2.355568
5172, 8.000000, 2.349977
5173, 8.000000, 2.351292
5174, 8.000000, 2.330903
5175, 8.000000, 2.350964
5176, 8.000000, 2.354910
5177, 8.000000, 2.349648
5178, 8.000000, 2.349977
5179, 8.000000, 2.351292
5180, 8.000000, 2.356225
5181, 8.000000, 2.351950
5182, 8.000000, 2.352937
5183, 8.000000, 2.344386
5184, 8.000000, 2.338467
5185, 8.000000, 2.345702
5186, 8.000000, 2.348333
5187, 8.000000, 2.349977
5188, 8.000000, 2.322024
5189, 8.000000, 2.348333
5190, 8.000000, 2.339125
5191, 8.000000, 2.333863
5192, 8.000000, 2.354581
5193, 8.000000, 2.340111
5194, 8.000000, 2.352279
5195, 8.000000, 2.343071
5196, 8.000000, 2.350635
5197, 8.000000, 2.346688
5198, 8.000000, 2.348662
5199, 8.000000, 2.341427
5200, 8.000000, 2.349977
5201, 8.000000, 2.347346
5202, 8.000000, 2.351292
5203, 8.000000, 2.343400
5204, 8.000000, 2.345044
5205, 8.000000, 2.349648
5206, 8.000000, 2.346360
5207, 8.000000, 2.352279
5208, 8.000000, 2.353594
5209, 8.000000, 2.352279
5210, 8.000000, 2.349319
5211, 8.000000, 2.355896
5212, 8.000000, 2.352937
5213, 8.000000, 2.352937
5214, 8.000000, 2.351950
5215, 8.000000, 2.350306
5216, 8.000000, 2.348990
5217, 8.000000, 2.349319
5218, 8.000000, 2.357869
5219, 8.000000, 2.354910
5220, 8.000000, 2.350635
5221, 8.000000, 2.348333
5222, 8.000000, 2.355896
5223, 8.000000, 2.345373
5224, 8.000000, 2.348333
5225, 8.000000, 2.352608
5226, 8.000000, 2.348662
5227, 8.000000, 2.347675
5228, 8.000000, 2.350964
5229, 8.000000, 2.352279
5230, 8.000000, 2.346688
5231, 8.000000, 2.349319
5232, 8.000000, 2.348333
5233, 8.000000, 2.349977
5234, 8.000000, 2.348004
5235, 8.000000, 2.347017
5236, 8.000000, 2.350635
5237, 8.000000, 2.350635
5238, 8.000000, 2.351292
5239, 8.000000, 2.349977
5240, 8.000000, 2.349977
5241, 8.000000, 2.350306
5242, 8.000000, 2.348662
5243, 8.000000, 2.353266
5244, 8.000000, 2.350964
5245, 8.000000, 2.349648
5246, 8.000000, 2.347346
5247, 8.000000, 2.350635
5248, 8.000000, 2.348333
5249, 8.000000, 2.352608
5250, 8.000000, 2.348333
5251, 8.000000, 2.345373
5252, 8.000000, 2.344386
5253, 8.000000, 2.352608
5254, 8.000000, 2.348990
5255, 8.000000, 2.348662
5256, 8.000000, 2.349648
5257, 8.000000, 2.349648
5258, 8.000000, 2.347675
5259, 8.000000, 2.344058
5260, 8.000000, 2.347346
5261, 8.000000, 2.349648
5262, 8.000000, 2.349319
5263, 8.000000, 2.350635
5264, 8.000000, 2.345373
5265, 8.000000, 2.344386
5266, 8.000000, 2.347675
5267, 8.000000, 2.349319
5268, 8.000000, 2.346688
5269, 8.000000, 2.347346
5270, 8.000000, 2.348990
5271, 8.000000, 2.350964
5272, 8.000000, 2.347017
5273, 8.000000, 2.352279
5274, 8.000000, 2.348333
5275, 8.000000, 2.348990
5276, 8.000000, 2.350964
5277, 8.000000, 2.350306
5278, 8.000000, 2.348004
5279, 8.000000, 2.345044
5280, 8.000000, 2.352279
5281, 8.000000, 2.346688
5282, 8.000000, 2.348004
5283, 8.000000, 2.347017
5284, 8.000000, 2.346688
5285, 8.000000, 2.349319
5286, 8.000000, 2.348333
5287, 8.000000, 2.350964
5288, 8.000000, 2.348662
5289, 8.000000, 2.349648
5290, 8.000000, 2.348004
5291, 8.000000, 2.353594
5292, 8.000000, 2.347346
5293, 8.000000, 2.348662
5294, 8.000000, 2.347346
5295, 8.000000, 2.349977
5296, 8.000000, 2.348990
5297, 8.000000, 2.347675
5298, 8.000000, 2.352279
5299, 8.000000, 2.348004
5300, 8.000000, 2.344715
5301, 8.000000, 2.348990
5302, 8.000000, 2.347346
5303, 8.000000, 2.351621
5304, 8.000000, 2.348990
5305, 8.000000, 2.347675
5306, 8.000000, 2.324655
5307, 8.000000, 2.332877
5308, 8.000000, 2.329259
5309, 8.000000, 2.333534
5310, 8.000000, 2.335836
5311, 8.000000, 2.348004
5312, 8.000000, 2.353266
5313, 8.000000, 2.342085
5314, 8.000000, 2.351950
5315, 8.000000, 2.359185
5316, 8.000000, 2.356883
5317, 8.000000, 2.349648
5318, 8.000000, 2.346360
5319, 8.000000, 2.347017
5320, 8.000000, 2.348662
5321, 8.000000, 2.348662
5322, 8.000000, 2.348662
5323, 8.000000, 2.347017
5324, 8.000000, 2.349977
5325, 8.000000, 2.347675
5326, 8.000000, 2.346688
5327, 8.000000, 2.344058
5328, 8.000000, 2.342413
5329, 8.000000, 2.349319
5330, 8.000000, 2.347346
5331, 8.000000, 2.345373
5332, 8.000000, 2.348662
5333, 8.000000, 2.349648
5334, 8.000000, 2.343729
5335, 8.000000, 2.348333
5336, 8.000000, 2.349977
5337, 8.000000, 2.349319
5338, 8.000000, 2.345702
5339, 8.000000, 2.345373
5340, 8.000000, 2.342742
5341, 8.000000, 2.345044
5342, 8.000000, 2.345044
5343, 8.000000, 2.345373
5344, 8.000000, 2.349319
5345, 8.000000, 2.347675
5346, 8.000000, 2.346031
5347, 8.000000, 2.345044
5348, 8.000000, 2.346360
5349, 8.000000, 2.345373
5350, 8.000000, 2.347346
5351, 8.000000, 2.349977
5352, 8.000000, 2.347346
5353, 8.000000, 2.347675
5354, 8.000000, 2.345373
5355, 8.000000, 2.347346
5356, 8.000000, 2.345373
5357, 8.000000, 2.346031
5358, 8.000000, 2.343729
5359, 8.000000, 2.344715
5360, 8.000000, 2.345702
5361, 8.000000, 2.342085
5362, 8.000000, 2.350635
5363, 8.000000, 2.346360
5364, 8.000000, 2.346031
5365, 8.000000, 2.342413
5366, 8.000000, 2.346360
5367, 8.000000, 2.346360
5368, 8.000000, 2.346360
5369, 8.000000, 2.343071
5370, 8.000000, 2.348333
5371, 8.000000, 2.343071
5372, 8.000000, 2.346688
5373, 8.000000, 2.347675
5374, 8.000000, 2.347346
5375, 8.000000, 2.348333
5376, 8.000000, 2.343071
5377, 8.000000, 2.346360
5378, 8.000000, 2.344386
5379, 8.000000, 2.341427
5380, 8.000000, 2.340111
5381, 8.000000, 2.344715
5382, 8.000000, 2.341098
5383, 8.000000, 2.344386
5384, 8.000000, 2.348004
5385, 8.000000, 2.341756
5386, 8.000000, 2.345044
5387, 8.000000, 2.342085
5388, 8.000000, 2.345373
5389, 8.000000, 2.345702
5390, 8.000000, 2.346360
5391, 8.000000, 2.350306
5392, 8.000000, 2.346360
5393, 8.000000, 2.341427
5394, 8.000000, 2.348333
5395, 8.000000, 2.342085
5396, 8.000000, 2.344715
5397, 8.000000, 2.343400
5398, 8.000000, 2.339783
5399, 8.000000, 2.346031
