k,y_pred
4092,2.493314327146518
4093,2.4927295782151497
4094,2.4921464619025575
4095,2.4915649736504704
4096,2.4909851089133443
4097,2.4904068631583263
4098,2.4898302318652186
4099,2.4892552105264443
4100,2.488681794647012
4101,2.4881099797444794
4102,2.48753976134892
4103,2.4869711350028862
4104,2.4864040962613774
4105,2.485838640691802
4106,2.4852747638739445
4107,2.4847124613999307
4108,2.4841517288741937
4109,2.4835925619134382
4110,2.483034956146607
4111,2.482478907214848
4112,2.4819244107714784
4113,2.4813714624819507
4114,2.4808200580238204
4115,2.4802701930867106
4116,2.4797218633722795
4117,2.4791750645941857
4118,2.478629792478056
4119,2.47808604276145
4120,2.4775438111938297
4121,2.4770030935365237
4122,2.4764638855626946
4123,2.475926183057307
4124,2.4753899818170937
4125,2.474855277650523
4126,2.4743220663777654
4127,2.4737903438306623
4128,2.473260105852692
4129,2.472731348298939
4130,2.4722040670360586
4131,2.4716782579422474
4132,2.4711539169072103
4133,2.470631039832128
4134,2.470109622629624
4135,2.469589661223736
4136,2.469071151549879
4137,2.4685540895548184
4138,2.468038471196636
4139,2.4675242924446974
4140,2.4670115492796234
4141,2.4665002376932557
4142,2.465990353688627
4143,2.4654818932799296
4144,2.464974852492485
4145,2.4644692273627102
4146,2.46396501393809
4147,2.4634622082771447
4148,2.462960806449398
4149,2.4624608045353487
4150,2.4619621986264377
4151,2.4614649848250196
4152,2.460969159244331
4153,2.46047471800846
4154,2.459981657252316
4155,2.459489973121601
4156,2.458999661772777
4157,2.4585107193730376
4158,2.458023142100277
4159,2.4575369261430624
4160,2.4570520677006003
4161,2.4565685629827105
4162,2.4560864082097944
4163,2.4556055996128063
4164,2.4551261334332235
4165,2.454648005923017
4166,2.4541712133446225
4167,2.453695751970911
4168,2.45322161808516
4169,2.452748807981023
4170,2.4522773179625026
4171,2.4518071443439204
4172,2.4513382834498882
4173,2.4508707316152796
4174,2.450404485185201
4175,2.449939540514964
4176,2.449475893970055
4177,2.4490135419261088
4178,2.4485524807688797
4179,2.448092706894212
4180,2.4476342167080136
4181,2.4471770066262266
4182,2.4467210730748
4183,2.446266412489662
4184,2.445813021316691
4185,2.4453608960116884
4186,2.444910033040352
4187,2.444460428878246
4188,2.4440120800107765
4189,2.4435649829331605
4190,2.4431191341504017
4191,2.442674530177261
4192,2.442231167538231
4193,2.441789042767507
4194,2.441348152408961
4195,2.4409084930161153
4196,2.4404700611521135
4197,2.440032853389696
4198,2.439596866311172
4199,2.439162096508392
4200,2.438728540582723
4201,2.43829619514502
4202,2.4378650568156015
4203,2.4374351222242217
4204,2.4370063880100443
4205,2.436578850821617
4206,2.436152507316844
4207,2.435727354162961
4208,2.4353033880365094
4209,2.4348806056233085
4210,2.4344590036184317
4211,2.434038578726179
4212,2.433619327660053
4213,2.4332012471427316
4214,2.4327843339060427
4215,2.4323685846909395
4216,2.431953996247474
4217,2.4315405653347724
4218,2.431128288721009
4219,2.4307171631833824
4220,2.4303071855080876
4221,2.429898352490294
4222,2.429490660934118
4223,2.4290841076525997
4224,2.4286786894676764
4225,2.4282744032101586
4226,2.427871245719706
4227,2.427469213844801
4228,2.4270683044427255
4229,2.426668514379536
4230,2.426269840530039
4231,2.425872279777766
4232,2.4254758290149496
4233,2.4250804851425003
4234,2.4246862450699807
4235,2.4242931057155817
4236,2.4239010640060985
4237,2.423510116876907
4238,2.42312026127194
4239,2.4227314941436617
4240,2.422343812453046
4241,2.421957213169551
4242,2.4215716932710967
4243,2.4211872497440408
4244,2.4208038795831546
4245,2.4204215797915998
4246,2.420040347380906
4247,2.4196601793709465
4248,2.4192810727899148
4249,2.4189030246743015
4250,2.4185260320688715
4251,2.418150092026641
4252,2.4177752016088543
4253,2.41740135788496
4254,2.417028557932589
4255,2.4166567988375323
4256,2.416286077693716
4257,2.4159163916031807
4258,2.4155477376760586
4259,2.4151801130305497
4260,2.4148135147929
4261,2.414447940097379
4262,2.4140833860862583
4263,2.4137198499097865
4264,2.4133573287261703
4265,2.4129958197015497
4266,2.4126353200099775
4267,2.412275826833396
4268,2.411917337361616
4269,2.411559848792294
4270,2.4112033583309103
4271,2.4108478631907486
4272,2.4104933605928722
4273,2.4101398477661036
4274,2.409787321947002
4275,2.4094357803798427
4276,2.4090852203165944
4277,2.4087356390168986
4278,2.408387033748048
4279,2.408039401784965
4280,2.4076927404101798
4281,2.4073470469138107
4282,2.4070023185935416
4283,2.406658552754601
4284,2.406315746709742
4285,2.405973897779219
4286,2.40563300329077
4287,2.4052930605795924
4288,2.4049540669883247
4289,2.404616019867025
4290,2.4042789165731486
4291,2.4039427544715304
4292,2.403607530934362
4293,2.4032732433411716
4294,2.4029398890788043
4295,2.4026074655414003
4296,2.4022759701303764
4297,2.401945400254404
4298,2.401615753329389
4299,2.4012870267784536
4300,2.4009592180319133
4301,2.4006323245272587
4302,2.400306343709135
4303,2.3999812730293213
4304,2.399657109946712
4305,2.3993338519272966
4306,2.3990114964441385
4307,2.398690040977357
4308,2.3983694830141067
4309,2.3980498200485583
4310,2.3977310495818784
4311,2.3974131691222103
4312,2.397096176184655
4313,2.3967800682912515
4314,2.396464842970956
4315,2.3961504977596255
4316,2.395837030199996
4317,2.3955244378416642
4318,2.3952127182410687
4319,2.39490186896147
4320,2.3945918875729317
4321,2.3942827716523034
4322,2.3939745187831982
4323,2.393667126555977
4324,2.393360592567728
4325,2.3930549144222484
4326,2.3927500897300256
4327,2.3924461161082182
4328,2.392142991180638
4329,2.391840712577731
4330,2.391539277936559
4331,2.3912386849007814
4332,2.3909389311206364
4333,2.3906400142529223
4334,2.39034193196098
4335,2.3900446819146746
4336,2.3897482617903765
4337,2.3894526692709435
4338,2.3891579020457034
4339,2.388863957810435
4340,2.388570834267351
4341,2.3882785291250785
4342,2.3879870400986434
4343,2.3876963649094503
4344,2.387406501285266
4345,2.3871174469602017
4346,2.3868291996746938
4347,2.3865417571754888
4348,2.3862551172156237
4349,2.3859692775544086
4350,2.3856842359574104
4351,2.385399990196434
4352,2.385116538049505
4353,2.384833877300854
4354,2.3845520057408973
4355,2.38427092116622
4356,2.38399062137956
4357,2.383711104189789
4358,2.3834323674118973
4359,2.3831544088669747
4360,2.3828772263821953
4361,2.3826008177907996
4362,2.3823251809320776
4363,2.382050313651352
4364,2.381776213799961
4365,2.381502879235243
4366,2.3812303078205175
4367,2.3809584974250697
4368,2.3806874459241345
4369,2.3804171511988783
4370,2.380147611136384
4371,2.3798788236296335
4372,2.3796107865774916
4373,2.379343497884689
4374,2.379076955461807
4375,2.37881115722526
4376,2.378546101097281
4377,2.378281785005902
4378,2.3780182068849416
4379,2.3777553646739866
4380,2.3774932563183766
4381,2.377231879769188
4382,2.376971232983217
4383,2.3767113139229656
4384,2.376452120556624
4385,2.3761936508580543
4386,2.375935902806777
4387,2.375678874387953
4388,2.3754225635923687
4389,2.3751669684164205
4390,2.3749120868620985
4391,2.3746579169369713
4392,2.3744044566541707
4393,2.3741517040323754
4394,2.3738996570957966
4395,2.373648313874161
4396,2.3733976724026973
4397,2.3731477307221187
4398,2.3728984868786096
4399,2.3726499389238094
4400,2.3724020849147966
4401,2.3721549229140755
4402,2.371908450989559
4403,2.3716626672145544
4404,2.3714175696677486
4405,2.371173156433193
4406,2.3709294256002877
4407,2.3706863752637677
4408,2.3704440035236876
4409,2.370202308485406
4410,2.369961288259572
4411,2.36972094096211
4412,2.3694812647142034
4413,2.3692422576422825
4414,2.3690039178780085
4415,2.3687662435582584
4416,2.3685292328251113
4417,2.3682928838258337
4418,2.3680571947128652
4419,2.3678221636438033
4420,2.3675877887813894
4421,2.3673540682934955
4422,2.3671210003531074
4423,2.366888583138313
4424,2.3666568148322873
4425,2.3664256936232766
4426,2.3661952177045866
4427,2.365965385274567
4428,2.3657361945365976
4429,2.3655076436990745
4430,2.365279730975396
4431,2.365052454583948
4432,2.364825812748092
4433,2.3645998036961484
4434,2.364374425661385
4435,2.3641496768820023
4436,2.363925555601119
4437,2.36370206006676
4438,2.363479188531841
4439,2.363256939254156
4440,2.3630353104963633
4441,2.362814300525971
4442,2.3625939076153255
4443,2.3623741300415957
4444,2.3621549660867616
4445,2.3619364140375994
4446,2.3617184721856685
4447,2.361501138827299
4448,2.3612844122635765
4449,2.3610682908003313
4450,2.3608527727481223
4451,2.3606378564222266
4452,2.360423540142625
4453,2.3602098222339873
4454,2.359996701025663
4455,2.359784174851665
4456,2.3595722420506573
4457,2.359360900965943
4458,2.3591501499454504
4459,2.3589399873417207
4460,2.3587304115118943
4461,2.3585214208176986
4462,2.3583130136254353
4463,2.358105188305967
4464,2.3578979432347054
4465,2.3576912767915976
4466,2.3574851873611142
4467,2.357279673332236
4468,2.357074733098442
4469,2.3568703650576963
4470,2.3566665676124368
4471,2.3564633391695606
4472,2.3562606781404134
4473,2.3560585829407765
4474,2.3558570519908537
4475,2.3556560837152607
4476,2.3554556765430106
4477,2.3552558289075027
4478,2.3550565392465113
4479,2.3548578060021716
4480,2.3546596276209684
4481,2.354462002553724
4482,2.3542649292555864
4483,2.354068406186016
4484,2.3538724318087754
4485,2.3536770045919155
4486,2.3534821230077645
4487,2.3532877855329164
4488,2.3530939906482184
4489,2.352900736838759
4490,2.352708022593856
4491,2.3525158464070457
4492,2.35232420677607
4493,2.352133102202865
4494,2.3519425311935502
4495,2.351752492258415
4496,2.351562983911909
4497,2.351374004672629
4498,2.351185553063307
4499,2.3509976276108007
4500,2.3508102268460807
4501,2.3506233493042186
4502,2.3504369935243767
4503,2.3502511580497956
4504,2.3500658414277833
4505,2.3498810422097036
4506,2.349696758950965
4507,2.349512990211009
4508,2.3493297345532995
4509,2.349146990545311
4510,2.3489647567585177
4511,2.348783031768382
4512,2.3486018141543443
4513,2.3484211024998105
4514,2.348240895392142
4515,2.348061191422644
4516,2.347881989186555
4517,2.3477032872830357
4518,2.3475250843151576
4519,2.3473473788898924
4520,2.347170169618102
4521,2.3469934551145255
4522,2.34681723399777
4523,2.3466415048903007
4524,2.346466266418427
4525,2.3462915172122947
4526,2.3461172559058743
4527,2.34594348113695
4528,2.3457701915471088
4529,2.345597385781731
4530,2.34542506248998
4531,2.3452532203247882
4532,2.3450818579428514
4533,2.3449109740046143
4534,2.3447405671742625
4535,2.344570636119711
4536,2.3444011795125945
4537,2.3442321960282553
4538,2.344063684345735
4539,2.343895643147763
4540,2.3437280711207467
4541,2.343560966954761
4542,2.3433943293435378
4543,2.343228156984457
4544,2.343062448578534
4545,2.3428972028304127
4546,2.3427324184483522
4547,2.3425680941442186
4548,2.342404228633475
4549,2.34224082063517
4550,2.342077868871929
4551,2.341915372069944
4552,2.3417533289589634
4553,2.341591738272282
4554,2.3414305987467317
4555,2.3412699091226705
4556,2.341109668143974
4557,2.3409498745580235
4558,2.3407905271156997
4559,2.3406316245713694
4560,2.340473165682878
4561,2.3403151492115377
4562,2.3401575739221205
4563,2.340000438582847
4564,2.339843741965376
4565,2.3396874828447967
4566,2.3395316599996177
4567,2.3393762722117586
4568,2.339221318266539
4569,2.3390667969526713
4570,2.3389127070622484
4571,2.3387590473907363
4572,2.3386058167369637
4573,2.3384530139031137
4574,2.338300637694713
4575,2.3381486869206234
4576,2.3379971603930327
4577,2.337846056927445
4578,2.337695375342671
4579,2.3375451144608195
4580,2.3373952731072887
4581,2.3372458501107554
4582,2.3370968443031668
4583,2.336948254519732
4584,2.3368000795989117
4585,2.3366523183824093
4586,2.3365049697151625
4587,2.336358032445334
4588,2.336211505424303
4589,2.3360653875066544
4590,2.3359196775501716
4591,2.3357743744158275
4592,2.335629476967775
4593,2.335484984073338
4594,2.3353408946030028
4595,2.3351972074304097
4596,2.3350539214323436
4597,2.334911035488725
4598,2.334768548482602
4599,2.334626459300142
4600,2.334484766830621
4601,2.3343434699664165
4602,2.334202567602999
4603,2.3340620586389225
4604,2.3339219419758157
4605,2.333782216518375
4606,2.3336428811743537
4607,2.333503934854556
4608,2.333365376472826
4609,2.333227204946041
4610,2.333089419194102
4611,2.3329520181399257
4612,2.332815000709436
4613,2.332678365831556
4614,2.3325421124381993
4615,2.3324062394642606
4616,2.3322707458476093
4617,2.33213563052908
4618,2.3320008924524647
4619,2.331866530564504
4620,2.3317325438148795
4621,2.3315989311562046
4622,2.331465691544018
4623,2.331332823936774
4624,2.331200327295835
4625,2.3310682005854626
4626,2.3309364427728116
4627,2.330805052827919
4628,2.3306740297236987
4629,2.330543372435932
4630,2.3304130799432587
4631,2.3302831512271713
4632,2.330153585272006
4633,2.3300243810649346
4634,2.329895537595956
4635,2.3297670538578896
4636,2.3296389288463675
4637,2.3295111615598247
4638,2.3293837509994937
4639,2.3292566961693946
4640,2.329129996076329
4641,2.3290036497298714
4642,2.328877656142361
4643,2.3287520143288956
4644,2.3286267233073215
4645,2.328501782098228
4646,2.328377189724939
4647,2.3282529452135052
4648,2.328129047592696
4649,2.3280054958939935
4650,2.327882289151583
4651,2.3277594264023467
4652,2.3276369066858558
4653,2.327514729044363
4654,2.327392892522795
4655,2.327271396168745
4656,2.327150239032466
4657,2.3270294201668613
4658,2.32690893862748
4659,2.3267887934725073
4660,2.3266689837627577
4661,2.3265495085616688
4662,2.326430366935292
4663,2.3263115579522875
4664,2.3261930806839146
4665,2.3260749342040263
4666,2.325957117589061
4667,2.3258396299180366
4668,2.325722470272541
4669,2.325605637736728
4670,2.3254891313973065
4671,2.325372950343537
4672,2.325257093667222
4673,2.3251415604626997
4674,2.325026349826837
4675,2.3249114608590222
4676,2.3247968926611584
4677,2.324682644337656
4678,2.3245687149954257
4679,2.3244551037438725
4680,2.3243418096948867
4681,2.3242288319628392
4682,2.324116169664573
4683,2.3240038219193977
4684,2.3238917878490803
4685,2.3237800665778416
4686,2.3236686572323464
4687,2.323557558941698
4688,2.3234467708374313
4689,2.323336292053506
4690,2.3232261217263
4691,2.323116258994603
4692,2.3230067029996073
4693,2.3228974528849045
4694,2.3227885077964774
4695,2.3226798668826922
4696,2.3225715292942937
4697,2.3224634941843973
4698,2.3223557607084837
4699,2.3222483280243904
4700,2.322141195292307
4701,2.322034361674768
4702,2.321927826336645
4703,2.3218215884451423
4704,2.321715647169789
4705,2.321610001682433
4706,2.3215046511572344
4707,2.3213995947706585
4708,2.3212948317014708
4709,2.3211903611307294
4710,2.3210861822417788
4711,2.320982294220243
4712,2.320878696254021
4713,2.320775387533278
4714,2.320672367250441
4715,2.320569634600191
4716,2.3204671887794586
4717,2.3203650289874154
4718,2.3202631544254695
4719,2.320161564297259
4720,2.3200602578086444
4721,2.3199592341677047
4722,2.319858492584729
4723,2.319758032272212
4724,2.3196578524448457
4725,2.3195579523195162
4726,2.3194583311152956
4727,2.3193589880534367
4728,2.3192599223573653
4729,2.3191611332526767
4730,2.319062619967128
4731,2.3189643817306322
4732,2.318866417775252
4733,2.318768727335195
4734,2.318671309646807
4735,2.318574163948565
4736,2.318477289481072
4737,2.318380685487053
4738,2.318284351211345
4739,2.3181882859008955
4740,2.318092488804753
4741,2.317996959174064
4742,2.317901696262065
4743,2.3178066993240765
4744,2.3177119676175
4745,2.3176175004018096
4746,2.317523296938546
4747,2.317429356491314
4748,2.3173356783257715
4749,2.317242261709629
4750,2.31714910591264
4751,2.3170562102065984
4752,2.31696357386533
4753,2.316871196164688
4754,2.316779076382548
4755,2.3166872137988026
4756,2.316595607695353
4757,2.3165042573561068
4758,2.31641316206697
4759,2.316322321115843
4760,2.316231733792614
4761,2.3161413993891546
4762,2.3160513171993125
4763,2.3159614865189075
4764,2.315871906645725
4765,2.315782576879512
4766,2.3156934965219698
4767,2.3156046648767488
4768,2.3155160812494446
4769,2.3154277449475917
4770,2.315339655280657
4771,2.3152518115600365
4772,2.315164213099048
4773,2.3150768592129265
4774,2.314989749218819
4775,2.3149028824357796
4776,2.3148162581847624
4777,2.3147298757886188
4778,2.3146437345720896
4779,2.3145578338618016
4780,2.314472172986261
4781,2.3143867512758503
4782,2.31430156806282
4783,2.3142166226812853
4784,2.3141319144672208
4785,2.314047442758455
4786,2.313963206894666
4787,2.313879206217374
4788,2.313795440069938
4789,2.3137119077975514
4790,2.3136286087472353
4791,2.3135455422678333
4792,2.313462707710008
4793,2.3133801044262334
4794,2.3132977317707937
4795,2.313215589099774
4796,2.313133675771058
4797,2.313051991144322
4798,2.3129705345810305
4799,2.3128893054444304
4800,2.3128083030995463
4801,2.312727526913176
4802,2.3126469762538844
4803,2.3125666504920006
4804,2.312486548999611
4805,2.3124066711505553
4806,2.3123270163204213
4807,2.31224758388654
4808,2.312168373227982
4809,2.31208938372555
4810,2.312010614761776
4811,2.311932065720917
4812,2.3118537359889473
4813,2.3117756249535573
4814,2.3116977320041463
4815,2.311620056531818
4816,2.3115425979293764
4817,2.311465355591321
4818,2.3113883289138415
4819,2.311311517294814
4820,2.3112349201337956
4821,2.311158536832019
4822,2.3110823667923897
4823,2.3110064094194795
4824,2.3109306641195237
4825,2.310855130300414
4826,2.3107798073716963
4827,2.310704694744565
4828,2.3106297918318575
4829,2.3105550980480514
4830,2.310480612809259
4831,2.310406335533223
4832,2.310332265639311
4833,2.310258402548512
4834,2.3101847456834324
4835,2.3101112944682898
4836,2.31003804832891
4837,2.309965006692721
4838,2.3098921689887506
4839,2.3098195346476196
4840,2.309747103101539
4841,2.3096748737843056
4842,2.309602846131296
4843,2.309531019579464
4844,2.3094593935673355
4845,2.3093879675350033
4846,2.309316740924124
4847,2.3092457131779134
4848,2.3091748837411408
4849,2.3091042520601266
4850,2.3090338175827365
4851,2.3089635797583785
4852,2.308893538037997
4853,2.3088236918740703
4854,2.3087540407206046
4855,2.3086845840331307
4856,2.3086153212686997
4857,2.3085462518858786
4858,2.308477375344746
4859,2.3084086911068877
4860,2.3083401986353937
4861,2.3082718973948517
4862,2.308203786851345
4863,2.3081358664724485
4864,2.3080681357272215
4865,2.3080005940862076
4866,2.3079332410214275
4867,2.3078660760063765
4868,2.30779909851602
4869,2.307732308026789
4870,2.3076657040165767
4871,2.3075992859647334
4872,2.3075330533520635
4873,2.307467005660821
4874,2.3074011423747054
4875,2.3073354629788576
4876,2.307269966959856
4877,2.3072046538057127
4878,2.3071395230058687
4879,2.307074574051191
4880,2.3070098064339684
4881,2.3069452196479063
4882,2.3068808131881244
4883,2.306816586551152
4884,2.3067525392349237
4885,2.306688670738776
4886,2.306624980563443
4887,2.306561468211054
4888,2.306498133185126
4889,2.3064349749905646
4890,2.3063719931336566
4891,2.3063091871220673
4892,2.3062465564648362
4893,2.3061841006723744
4894,2.3061218192564596
4895,2.3060597117302324
4896,2.305997777608193
4897,2.305936016406197
4898,2.3058744276414513
4899,2.305813010832512
4900,2.3057517654992776
4901,2.3056906911629884
4902,2.3056297873462213
4903,2.3055690535728854
4904,2.30550848936822
4905,2.305448094258789
4906,2.3053878677724784
4907,2.3053278094384932
4908,2.3052679187873517
4909,2.305208195350884
4910,2.3051486386622257
4911,2.305089248255818
4912,2.3050300236674004
4913,2.3049709644340095
4914,2.304912070093974
4915,2.3048533401869116
4916,2.304794774253726
4917,2.304736371836601
4918,2.304678132479001
4919,2.3046200557256635
4920,2.3045621411225974
4921,2.3045043882170795
4922,2.30444679655765
4923,2.30438936569411
4924,2.3043320951775175
4925,2.3042749845601835
4926,2.30421803339567
4927,2.304161241238784
4928,2.304104607645577
4929,2.3040481321733393
4930,2.3039918143805966
4931,2.303935653827108
4932,2.3038796500738616
4933,2.3038238026830715
4934,2.3037681112181736
4935,2.303712575243823
4936,2.3036571943258894
4937,2.3036019680314563
4938,2.3035468959288146
4939,2.3034919775874605
4940,2.303437212578093
4941,2.3033826004726095
4942,2.3033281408441018
4943,2.3032738332668545
4944,2.3032196773163407
4945,2.3031656725692184
4946,2.3031118186033277
4947,2.303058114997688
4948,2.303004561332493
4949,2.302951157189109
4950,2.3028979021500717
4951,2.3028447957990816
4952,2.3027918377210015
4953,2.3027390275018536
4954,2.302686364728816
4955,2.302633848990219
4956,2.302581479875543
4957,2.302529256975413
4958,2.302477179881599
4959,2.3024252481870096
4960,2.30237346148569
4961,2.302321819372819
4962,2.302270321444706
4963,2.302218967298787
4964,2.3021677565336227
4965,2.3021166887488937
4966,2.3020657635453987
4967,2.3020149805250507
4968,2.301964339290875
4969,2.3019138394470042
4970,2.301863480598677
4971,2.3018132623522334
4972,2.301763184315113
4973,2.301713246095852
4974,2.3016634473040787
4975,2.3016137875505116
4976,2.301564266446956
4977,2.301514883606301
4978,2.301465638642517
4979,2.3014165311706516
4980,2.3013675608068276
4981,2.301318727168239
4982,2.3012700298731494
4983,2.301221468540888
4984,2.301173042791846
4985,2.3011247522474756
4986,2.3010765965302853
4987,2.3010285752638375
4988,2.300980688072746
4989,2.300932934582672
4990,2.3008853144203227
4991,2.300837827213447
4992,2.3007904725908337
4993,2.300743250182307
4994,2.3006961596187256
4995,2.3006492005319785
4996,2.3006023725549825
4997,2.3005556753216787
4998,2.3005091084670313
4999,2.300462671627023
5000,2.300416364438653
5001,2.3003701865399337
5002,2.3003241375698886
5003,2.300278217168549
5004,2.3002324249769512
5005,2.3001867606371333
5006,2.3001412237921337
5007,2.3000958140859864
5008,2.3000505311637203
5009,2.3000053746713545
5010,2.2999603442558967
5011,2.2999154395653405
5012,2.299870660248662
5013,2.299826005955817
5014,2.2997814763377393
5015,2.299737071046337
5016,2.29969278973449
5017,2.299648632056048
5018,2.2996045976658257
5019,2.299560686219603
5020,2.29951689737412
5021,2.2994732307870756
5022,2.299429686117124
5023,2.299386263023873
5024,2.2993429611678806
5025,2.2992997802106525
5026,2.299256719814639
5027,2.299213779643234
5028,2.2991709593607697
5029,2.2991282586325164
5030,2.299085677124679
5031,2.2990432145043935
5032,2.299000870439727
5033,2.2989586445996713
5034,2.2989165366541435
5035,2.2988745462739826
5036,2.2988326731309456
5037,2.298790916897707
5038,2.2987492772478544
5039,2.2987077538558873
5040,2.2986663463972135
5041,2.2986250545481473
5042,2.2985838779859065
5043,2.298542816388611
5044,2.298501869435278
5045,2.2984610368058216
5046,2.29842031818105
5047,2.298379713242662
5048,2.2983392216732454
5049,2.298298843156274
5050,2.2982585773761053
5051,2.2982184240179784
5052,2.2981783827680107
5053,2.2981384533131965
5054,2.298098635341404
5055,2.2980589285413724
5056,2.29801933260271
5057,2.297979847215892
5058,2.297940472072258
5059,2.2979012068640086
5060,2.2978620512842047
5061,2.2978230050267636
5062,2.2977840677864574
5063,2.29774523925891
5064,2.297706519140595
5065,2.2976679071288353
5066,2.297629402921796
5067,2.297591006218487
5068,2.297552716718758
5069,2.2975145341232968
5070,2.297476458133626
5071,2.297438488452103
5072,2.2974006247819148
5073,2.2973628668270782
5074,2.2973252142924365
5075,2.2972876668836557
5076,2.297250224307225
5077,2.297212886270452
5078,2.297175652481463
5079,2.297138522649197
5080,2.297101496483408
5081,2.297064573694658
5082,2.2970277539943194
5083,2.296991037094569
5084,2.2969544227083873
5085,2.296917910549557
5086,2.2968815003326593
5087,2.296845191773072
5088,2.296808984586968
5089,2.296772878491313
5090,2.296736873203862
5091,2.2967009684431594
5092,2.2966651639285334
5093,2.2966294593800978
5094,2.2965938545187465
5095,2.2965583490661534
5096,2.2965229427447698
5097,2.2964876352778205
5098,2.2964524263893047
5099,2.296417315803991
5100,2.296382303247417
5101,2.2963473884458865
5102,2.296312571126468
5103,2.2962778510169906
5104,2.2962432278460447
5105,2.296208701342978
5106,2.2961742712378936
5107,2.2961399372616484
5108,2.296105699145851
5109,2.2960715566228584
5110,2.2960375094257763
5111,2.2960035572884543
5112,2.295969699945486
5113,2.2959359371322052
5114,2.2959022685846855
5115,2.2958686940397364
5116,2.295835213234903
5117,2.295801825908463
5118,2.2957685317994247
5119,2.295735330647525
5120,2.2957022221932277
5121,2.2956692061777213
5122,2.2956362823429166
5123,2.2956034504314453
5124,2.295570710186657
5125,2.295538061352619
5126,2.295505503674112
5127,2.2954730368966305
5128,2.295440660766378
5129,2.2954083750302683
5130,2.2953761794359204
5131,2.2953440737316586
5132,2.29531205766651
5133,2.295280130990202
5134,2.295248293453161
5135,2.2952165448065105
5136,2.2951848848020684
5137,2.295153313192346
5138,2.2951218297305447
5139,2.2950904341705556
5140,2.295059126266957
5141,2.295027905775013
5142,2.2949967724506695
5143,2.2949657260505547
5144,2.294934766331976
5145,2.2949038930529193
5146,2.294873105972045
5147,2.2948424048486875
5148,2.294811789442854
5149,2.294781259515221
5150,2.2947508148271334
5151,2.2947204551406024
5152,2.294690180218304
5153,2.2946599898235758
5154,2.2946298837204173
5155,2.2945998616734866
5156,2.2945699234480985
5157,2.2945400688102233
5158,2.294510297526485
5159,2.2944806093641588
5160,2.2944510040911696
5161,2.2944214814760904
5162,2.2943920412881402
5163,2.294362683297183
5164,2.294333407273724
5165,2.294304212988911
5166,2.294275100214529
5167,2.294246068723001
5168,2.2942171182873854
5169,2.2941882486813743
5170,2.294159459679291
5171,2.29413075105609
5172,2.2941021225873532
5173,2.2940735740492895
5174,2.294045105218732
5175,2.2940167158731377
5176,2.293988405790585
5177,2.293960174749771
5178,2.293932022530011
5179,2.2939039489112374
5180,2.2938759536739957
5181,2.293848036599445
5182,2.293820197469355
5183,2.2937924360661044
5184,2.2937647521726805
5185,2.293737145572676
5186,2.293709616050287
5187,2.2936821633903133
5188,2.293654787378155
5189,2.2936274877998115
5190,2.2936002644418796
5191,2.293573117091552
5192,2.293546045536615
5193,2.2935190495654485
5194,2.293492128967022
5195,2.2934652835308955
5196,2.2934385130472155
5197,2.293411817306715
5198,2.293385196100711
5199,2.293358649221103
5200,2.2933321764603725
5201,2.293305777611579
5202,2.29327945246836
5203,2.2932532008249304
5204,2.2932270224760787
5205,2.293200917217166
5206,2.2931748848441256
5207,2.29314892515346
5208,2.29312303794224
5209,2.293097223008103
5210,2.2930714801492518
5211,2.2930458091644517
5212,2.293020209853031
5213,2.2929946820148768
5214,2.2929692254504364
5215,2.292943839960713
5216,2.2929185253472673
5217,2.2928932814122116
5218,2.292868107958212
5219,2.292843004788486
5220,2.2928179717067994
5221,2.2927930085174664
5222,2.292768115025348
5223,2.2927432910358494
5224,2.292718536354919
5225,2.2926938507890475
5226,2.292669234145266
5227,2.2926446862311436
5228,2.2926202068547874
5229,2.29259579582484
5230,2.2925714529504786
5231,2.292547178041412
5232,2.292522970907882
5233,2.2924988313606587
5234,2.292474759211041
5235,2.292450754270855
5236,2.2924268163524526
5237,2.2924029452687082
5238,2.29237914083302
5239,2.2923554028593065
5240,2.292331731162006
5241,2.292308125556074
5242,2.2922845858569847
5243,2.2922611118807255
5244,2.2922377034437984
5245,2.2922143603632175
5246,2.2921910824565077
5247,2.292167869541704
5248,2.292144721437349
5249,2.292121637962492
5250,2.2920986189366874
5251,2.2920756641799933
5252,2.2920527735129705
5253,2.2920299467566805
5254,2.2920071837326845
5255,2.2919844842630424
5256,2.29196184817031
5257,2.2919392752775396
5258,2.2919167654082764
5259,2.291894318386559
5260,2.2918719340369167
5261,2.2918496121843694
5262,2.2918273526544253
5263,2.29180515527308
5264,2.2917830198668137
5265,2.2917609462625927
5266,2.291738934287866
5267,2.2917169837705633
5268,2.2916950945390964
5269,2.2916732664223547
5270,2.291651499249706
5271,2.291629792850994
5272,2.2916081470565386
5273,2.2915865616971325
5274,2.291565036604041
5275,2.2915435716090005
5276,2.291522166544217
5277,2.2915008212423658
5278,2.2914795355365887
5279,2.291458309260493
5280,2.291437142248152
5281,2.291416034334101
5282,2.2913949853533366
5283,2.2913739951413183
5284,2.2913530635339634
5285,2.2913321903676476
5286,2.291311375479203
5287,2.291290618705919
5288,2.2912699198855373
5289,2.2912492788562537
5290,2.291228695456715
5291,2.2912081695260196
5292,2.291187700903714
5293,2.2911672894297936
5294,2.2911469349447002
5295,2.2911266372893206
5296,2.2911063963049867
5297,2.2910862118334725
5298,2.2910660837169945
5299,2.2910460117982097
