ref, y_hat, u
27.000000, 26.977385, 5.956986
27.000000, 26.985081, 5.962299
27.000000, 26.991854, 5.967000
27.000000, 26.997814, 5.971161
27.000000, 27.006216, 5.977073
27.000000, 27.013610, 5.982317
27.000000, 27.020117, 5.986972
27.000000, 27.025842, 5.991109
27.000000, 27.030881, 5.994791
27.000000, 27.028212, 5.993063
27.000000, 27.042437, 6.003233
27.000000, 27.054955, 6.012271
27.000000, 27.052554, 6.010853
27.000000, 27.050441, 6.009626
27.000000, 27.048581, 6.008567
27.000000, 27.046945, 6.007656
27.000000, 27.055371, 6.013831
27.000000, 27.062785, 6.019335
27.000000, 27.064969, 6.021189
27.000000, 27.066891, 6.022869
27.000000, 27.068582, 6.024395
27.000000, 27.070071, 6.025787
27.000000, 27.075721, 6.030121
27.000000, 27.083061, 6.035675
27.000000, 27.089521, 6.040644
27.000000, 27.092837, 6.043430
27.000000, 27.098124, 6.047621
27.000000, 27.102776, 6.051391
27.000000, 27.104502, 6.053122
27.000000, 27.108783, 6.056663
27.000000, 27.113340, 6.060419
27.000000, 27.116560, 6.063256
27.000000, 27.116632, 6.063890
27.000000, 27.119458, 6.066465
27.000000, 27.116419, 6.064920
27.000000, 27.113746, 6.063617
27.000000, 27.113761, 6.064197
27.000000, 27.113774, 6.064775
27.000000, 27.112602, 6.064517
27.000000, 27.111570, 6.064353
27.000000, 27.107505, 6.062045
27.000000, 27.103928, 6.060061
27.000000, 27.100780, 6.058361
27.000000, 27.100772, 6.058860
27.000000, 27.105501, 6.062697
27.000000, 27.109662, 6.066158
27.000000, 27.108589, 6.065950
27.000000, 27.108039, 6.066105
27.000000, 27.107555, 6.066304
27.000000, 27.101209, 6.062368
27.000000, 27.100361, 6.062276
27.000000, 27.100798, 6.063086
27.000000, 27.099999, 6.063027
27.000000, 27.098507, 6.062475
27.000000, 27.097193, 6.062041
27.000000, 27.096037, 6.061712
27.000000, 27.087917, 6.056468
27.000000, 27.080771, 6.051869
27.000000, 27.082375, 6.053404
27.000000, 27.083787, 6.054811
27.000000, 27.083451, 6.054993
27.000000, 27.083155, 6.055202
27.000000, 27.082894, 6.055434
27.000000, 27.079508, 6.053461
27.000000, 27.076528, 6.051758
27.000000, 27.073906, 6.050292
27.000000, 27.071599, 6.049035
27.000000, 27.068384, 6.047126
27.000000, 27.065555, 6.045474
27.000000, 27.063066, 6.044047
27.000000, 27.060875, 6.042818
27.000000, 27.058948, 6.041763
27.000000, 27.057251, 6.040862
27.000000, 27.050234, 6.036201
27.000000, 27.041296, 6.030151
27.000000, 27.033431, 6.024812
27.000000, 27.026509, 6.020100
27.000000, 27.021207, 6.016495
27.000000, 27.016542, 6.013311
27.000000, 27.014015, 6.011613
27.000000, 27.010607, 6.009280
27.000000, 27.007608, 6.007219
27.000000, 27.002207, 6.003449
27.000000, 26.999032, 6.001222
27.000000, 26.996239, 5.999248
27.000000, 26.993780, 5.997496
27.000000, 26.995563, 5.998722
27.000000, 26.997132, 5.999805
27.000000, 26.998513, 6.000764
27.000000, 26.992624, 5.996606
27.000000, 26.987443, 5.992916
27.000000, 26.982883, 5.989638
27.000000, 26.980054, 5.987558
27.000000, 26.980327, 5.987651
27.000000, 26.982540, 5.989113
27.000000, 26.982515, 5.989008
27.000000, 26.979730, 5.986957
27.000000, 26.980042, 5.987076
27.000000, 26.978738, 5.986057
27.000000, 26.977590, 5.985141
27.000000, 26.978948, 5.985986
27.000000, 26.980143, 5.986724
27.000000, 26.978827, 5.985696
27.000000, 26.975695, 5.983383
27.000000, 26.972940, 5.981319
27.000000, 26.970515, 5.979474
27.000000, 26.969170, 5.978378
27.000000, 26.968381, 5.977668
27.000000, 26.971239, 5.979525
27.000000, 26.973754, 5.981154
27.000000, 26.972415, 5.980079
27.000000, 26.971237, 5.979110
27.000000, 26.968227, 5.976844
27.000000, 26.965578, 5.974818
27.000000, 26.963248, 5.973003
27.000000, 26.961986, 5.971929
27.000000, 26.960875, 5.970957
27.000000, 26.961082, 5.970907
27.000000, 26.960080, 5.970006
27.000000, 26.959987, 5.969741
27.000000, 26.960301, 5.969762
27.000000, 26.961365, 5.970314
27.000000, 26.961119, 5.969947
27.000000, 26.960902, 5.969599
27.000000, 26.961894, 5.970104
27.000000, 26.962768, 5.970529
27.000000, 26.963537, 5.970885
27.000000, 26.967370, 5.973405
27.000000, 26.970744, 5.975620
27.000000, 26.973712, 5.977567
27.000000, 26.976325, 5.979277
27.000000, 26.969942, 5.974659
27.000000, 26.964325, 5.970549
27.000000, 26.970432, 5.974676
27.000000, 26.975806, 5.978316
27.000000, 26.974221, 5.977078
27.000000, 26.972826, 5.975966
27.000000, 26.971599, 5.974965
27.000000, 26.970518, 5.974061
27.000000, 26.975882, 5.977695
27.000000, 26.980602, 5.980902
27.000000, 26.984755, 5.983733
27.000000, 26.986832, 5.985121
27.000000, 26.988659, 5.986343
27.000000, 26.990267, 5.987420
27.000000, 26.992077, 5.988647
27.000000, 26.998011, 5.992791
27.000000, 27.003232, 5.996462
27.000000, 27.007827, 5.999718
27.000000, 27.008319, 6.000104
27.000000, 27.008751, 6.000450
27.000000, 27.008738, 6.000484
27.000000, 27.009120, 6.000798
27.000000, 27.013009, 6.003585
27.000000, 27.016430, 6.006062
27.000000, 27.019441, 6.008267
27.000000, 27.022091, 6.010232
27.000000, 27.024423, 6.011986
27.000000, 27.018188, 6.007713
27.000000, 27.012701, 6.003935
27.000000, 27.016554, 6.006715
27.000000, 27.021523, 6.010302
27.000000, 27.024318, 6.012379
27.000000, 27.026777, 6.014235
27.000000, 27.028941, 6.015894
27.000000, 27.032819, 6.018773
27.000000, 27.033468, 6.019395
27.000000, 27.039960, 6.024138
27.000000, 27.045672, 6.028365
27.000000, 27.044779, 6.027964
27.000000, 27.040837, 6.025409
27.000000, 27.037368, 6.023167
27.000000, 27.034314, 6.021202
27.000000, 27.037942, 6.023931
27.000000, 27.041923, 6.026927
27.000000, 27.045427, 6.029607
27.000000, 27.047720, 6.031451
27.000000, 27.048555, 6.032278
27.000000, 27.049290, 6.033039
27.000000, 27.046779, 6.031515
27.000000, 27.046148, 6.031304
27.000000, 27.047172, 6.032257
27.000000, 27.046494, 6.032015
27.000000, 27.043530, 6.030157
27.000000, 27.041316, 6.028814
27.000000, 27.039367, 6.027647
27.000000, 27.037653, 6.026635
27.000000, 27.040879, 6.029098
27.000000, 27.044903, 6.032139
27.000000, 27.048443, 6.034860
27.000000, 27.050375, 6.036464
27.000000, 27.051681, 6.037636
27.000000, 27.052829, 6.038704
27.000000, 27.047921, 6.035508
27.000000, 27.043602, 6.032702
27.000000, 27.041774, 6.031632
27.000000, 27.040165, 6.030706
27.000000, 27.038355, 6.029631
27.000000, 27.036762, 6.028700
27.000000, 27.034176, 6.027061
27.000000, 27.031901, 6.025627
27.000000, 27.029898, 6.024375
27.000000, 27.032082, 6.026065
27.000000, 27.034004, 6.027580
27.000000, 27.035696, 6.028942
27.000000, 27.030870, 6.025719
27.000000, 27.026624, 6.022879
27.000000, 27.022887, 6.020378
27.000000, 27.021572, 6.019565
27.000000, 27.021598, 6.019692
27.000000, 27.022805, 6.020651
27.000000, 27.023867, 6.021513
27.000000, 27.023618, 6.021457
27.000000, 27.023399, 6.021421
27.000000, 27.020049, 6.019176
27.000000, 27.017101, 6.017198
27.000000, 27.014507, 6.015455
27.000000, 27.016565, 6.016978
27.000000, 27.018376, 6.018338
27.000000, 27.020759, 6.020110
27.000000, 27.022856, 6.021692
27.000000, 27.024701, 6.023107
27.000000, 27.025536, 6.023819
27.000000, 27.027060, 6.025021
27.000000, 27.029190, 6.026658
27.000000, 27.030670, 6.027847
27.000000, 27.032367, 6.029197
27.000000, 27.033860, 6.030412
27.000000, 27.034779, 6.031229
27.000000, 27.034799, 6.031417
27.000000, 27.034028, 6.031047
27.000000, 27.033348, 6.030738
27.000000, 27.033540, 6.031040
27.000000, 27.033709, 6.031327
27.000000, 27.033068, 6.031043
27.000000, 27.029347, 6.028585
27.000000, 27.024494, 6.025311
27.000000, 27.020223, 6.022423
27.000000, 27.016465, 6.019874
27.000000, 27.015526, 6.019294
27.000000, 27.015883, 6.019624
27.000000, 27.016197, 6.019925
27.000000, 27.016474, 6.020201
27.000000, 27.016718, 6.020455
27.000000, 27.012196, 6.017351
27.000000, 27.008218, 6.014607
27.000000, 27.004716, 6.012180
27.000000, 27.002424, 6.010587
27.000000, 27.008695, 6.015020
27.000000, 27.014212, 6.018954
27.000000, 27.015122, 6.019666
27.000000, 27.011581, 6.017245
27.000000, 27.006493, 6.013716
27.000000, 27.002014, 6.010591
27.000000, 26.998074, 6.007823
27.000000, 27.000130, 6.009263
27.000000, 27.002730, 6.011096
27.000000, 27.005017, 6.012723
27.000000, 27.006241, 6.013610
27.000000, 27.004950, 6.012731
27.000000, 27.003814, 6.011955
27.000000, 27.002814, 6.011270
27.000000, 27.001934, 6.010663
27.000000, 27.001160, 6.010127
27.000000, 27.000479, 6.009653
27.000000, 26.999485, 6.008954
27.000000, 26.993874, 6.004997
27.000000, 26.987753, 6.000651
27.000000, 26.982367, 5.996792
27.000000, 26.977627, 5.993362
27.000000, 26.983321, 5.997265
27.000000, 26.988332, 6.000714
27.000000, 26.992742, 6.003764
27.000000, 26.996228, 6.006186
27.000000, 26.988246, 6.000540
27.000000, 26.981222, 5.995529
27.000000, 26.975041, 5.991077
27.000000, 26.976310, 5.991847
27.000000, 26.979400, 5.993907
27.000000, 26.982119, 5.995721
27.000000, 26.982539, 5.995928
27.000000, 26.982908, 5.996101
27.000000, 26.985207, 5.997636
27.000000, 26.987229, 5.998988
27.000000, 26.992166, 6.002404
27.000000, 26.996510, 6.005428
27.000000, 27.000333, 6.008105
27.000000, 27.002513, 6.009644
27.000000, 26.996540, 6.005445
27.000000, 26.991283, 6.001722
27.000000, 26.985473, 5.997582
27.000000, 26.980360, 5.993905
27.000000, 26.985726, 5.997590
27.000000, 26.990449, 6.000848
27.000000, 26.987501, 5.998722
27.000000, 26.984907, 5.996831
27.000000, 26.982625, 5.995147
27.000000, 26.974302, 5.989192
27.000000, 26.966978, 5.983900
27.000000, 26.971188, 5.986703
27.000000, 26.974893, 5.989171
27.000000, 26.969471, 5.985223
27.000000, 26.972198, 5.986993
27.000000, 26.974597, 5.988546
27.000000, 26.976709, 5.989907
27.000000, 26.978567, 5.991101
27.000000, 26.982176, 5.993538
27.000000, 26.988113, 5.997635
27.000000, 26.990576, 5.999311
27.000000, 26.990770, 5.999401
27.000000, 26.984627, 5.995024
27.000000, 26.979221, 5.991136
27.000000, 26.972096, 5.986009
27.000000, 26.965826, 5.981449
27.000000, 26.966623, 5.981840
27.000000, 26.972848, 5.986062
27.000000, 26.972802, 5.985894
27.000000, 26.972761, 5.985729
27.000000, 26.969963, 5.983620
27.000000, 26.967501, 5.981734
27.000000, 26.965334, 5.980044
27.000000, 26.968557, 5.982143
27.000000, 26.973761, 5.985655
27.000000, 26.981893, 5.991256
27.000000, 26.989048, 5.996210
27.000000, 26.989426, 5.996422
27.000000, 26.989758, 5.996603
27.000000, 26.984526, 5.992863
27.000000, 26.979921, 5.989539
27.000000, 26.975869, 5.986582
27.000000, 26.985721, 5.993407
27.000000, 26.994390, 5.999447
27.000000, 27.002019, 6.004798
27.000000, 27.003602, 6.005924
27.000000, 27.003812, 6.006090
27.000000, 27.000839, 6.004013
27.000000, 26.998223, 6.002173
27.000000, 26.994343, 5.999429
27.000000, 26.992507, 5.998106
27.000000, 26.995626, 6.000268
27.000000, 26.998766, 6.002459
27.000000, 27.001529, 6.004401
27.000000, 27.003960, 6.006123
27.000000, 27.005706, 6.007373
27.000000, 27.006057, 6.007649
27.000000, 27.006367, 6.007898
27.000000, 27.006639, 6.008122
27.000000, 27.009247, 6.009993
27.000000, 27.011541, 6.011657
27.000000, 27.013561, 6.013138
27.000000, 27.015338, 6.014459
27.000000, 27.016112, 6.015082
27.000000, 27.010874, 6.011470
27.000000, 27.004292, 6.006883
27.000000, 26.998499, 6.002821
27.000000, 26.993402, 5.999220
27.000000, 27.002333, 6.005484
27.000000, 27.010982, 6.011593
27.000000, 27.018593, 6.017013
27.000000, 27.024502, 6.021272
27.000000, 27.024176, 6.021165
27.000000, 27.019155, 6.017746
27.000000, 27.014736, 6.014726
27.000000, 27.010847, 6.012058
27.000000, 27.003478, 6.006918
27.000000, 27.003703, 6.007093
27.000000, 27.006268, 6.008920
27.000000, 27.008920, 6.010821
27.000000, 27.010859, 6.012233
27.000000, 27.012566, 6.013490
27.000000, 27.014067, 6.014612
27.000000, 27.001972, 6.006155
27.000000, 26.991327, 5.998660
27.000000, 26.995378, 6.001472
27.000000, 26.998942, 6.003962
27.000000, 27.000500, 6.005055
27.000000, 27.001871, 6.006024
27.000000, 27.000315, 6.004937
27.000000, 26.985923, 5.994792
27.000000, 26.973259, 5.985793
27.000000, 26.962114, 5.977802
27.000000, 26.966907, 5.980992
27.000000, 26.977440, 5.988252
27.000000, 26.986708, 5.994674
27.000000, 26.988550, 5.995906
27.000000, 26.984252, 5.992818
27.000000, 26.976129, 5.987013
27.000000, 26.959509, 5.975177
27.000000, 26.944884, 5.964663
27.000000, 26.932014, 5.955314
27.000000, 26.930949, 5.954223
27.000000, 26.933168, 5.955443
27.000000, 26.935121, 5.956485
27.000000, 26.933683, 5.955147
27.000000, 26.922157, 5.946690
27.000000, 26.900570, 5.931082
27.000000, 26.881573, 5.917192
27.000000, 26.858937, 5.900641
27.000000, 26.844936, 5.890066
27.000000, 26.858267, 5.898688
27.000000, 26.869997, 5.906249
27.000000, 26.848355, 5.890342
27.000000, 26.839571, 5.883391
27.000000, 26.821580, 5.869905
27.000000, 26.805748, 5.857852
27.000000, 26.802077, 5.854292
27.000000, 26.816209, 5.863265
27.000000, 26.828646, 5.871114
27.000000, 26.839590, 5.877973
27.000000, 26.844880, 5.880900
27.000000, 26.837302, 5.874782
27.000000, 26.830633, 5.869267
27.000000, 26.824764, 5.864283
27.000000, 26.834201, 5.870060
27.000000, 26.844478, 5.876476
27.000000, 26.853523, 5.882075
27.000000, 26.861481, 5.886954
27.000000, 26.858225, 5.883965
27.000000, 26.855359, 5.881236
27.000000, 26.852838, 5.878735
27.000000, 26.853775, 5.878660
27.000000, 26.854601, 5.878511
27.000000, 26.855327, 5.878296
27.000000, 26.845706, 5.870790
27.000000, 26.828952, 5.858207
27.000000, 26.814209, 5.846958
27.000000, 26.801235, 5.836882
27.000000, 26.813101, 5.844254
27.000000, 26.823542, 5.850681
27.000000, 26.832731, 5.856276
27.000000, 26.840817, 5.861141
27.000000, 26.828202, 5.851451
27.000000, 26.817100, 5.842765
27.000000, 26.807331, 5.834963
27.000000, 26.811756, 5.837120
27.000000, 26.824333, 5.845045
27.000000, 26.835400, 5.851969
27.000000, 26.836457, 5.851891
27.000000, 26.831073, 5.847278
27.000000, 26.826336, 5.843094
27.000000, 26.822167, 5.839286
27.000000, 26.824812, 5.840262
27.000000, 26.845292, 5.853825
27.000000, 26.863315, 5.865757
27.000000, 26.861023, 5.863458
27.000000, 26.871633, 5.870243
27.000000, 26.864002, 5.864221
27.000000, 26.857286, 5.858806
27.000000, 26.868345, 5.865889
27.000000, 26.878077, 5.872092
27.000000, 26.885062, 5.876407
27.000000, 26.892788, 5.881279
27.000000, 26.899586, 5.885536
27.000000, 26.905569, 5.889252
27.000000, 26.934906, 5.909462
27.000000, 26.963091, 5.929007
27.000000, 26.987893, 5.946308
27.000000, 27.007351, 5.959965
27.000000, 27.016582, 5.966510
27.000000, 27.024705, 5.972319
27.000000, 27.031853, 5.977482
27.000000, 27.044063, 5.986249
27.000000, 27.059937, 5.997661
27.000000, 27.073907, 6.007810
27.000000, 27.086201, 6.016846
27.000000, 27.097019, 6.024904
27.000000, 27.101409, 6.028484
27.000000, 27.105272, 6.031715
27.000000, 27.103936, 6.031299
27.000000, 27.102760, 6.030990
27.000000, 27.114354, 6.039677
27.000000, 27.124556, 6.047441
27.000000, 27.127220, 6.049942
27.000000, 27.129564, 6.052231
27.000000, 27.131627, 6.054333
27.000000, 27.133443, 6.056271
27.000000, 27.139776, 6.061403
27.000000, 27.151663, 6.070483
27.000000, 27.162123, 6.078616
27.000000, 27.171329, 6.085916
27.000000, 27.179035, 6.092206
27.000000, 27.183843, 6.096490
27.000000, 27.186496, 6.099280
27.000000, 27.187646, 6.101023
27.000000, 27.188659, 6.102676
27.000000, 27.189550, 6.104247
27.000000, 27.190334, 6.105747
27.000000, 27.193786, 6.109133
27.000000, 27.196824, 6.112244
27.000000, 27.196735, 6.113165
27.000000, 27.195868, 6.113537
27.000000, 27.193526, 6.112866
27.000000, 27.189097, 6.110711
27.000000, 27.185200, 6.108909
27.000000, 27.178219, 6.104914
27.000000, 27.175627, 6.103977
27.000000, 27.166638, 6.098518
27.000000, 27.161490, 6.095722
27.000000, 27.156959, 6.093335
27.000000, 27.153762, 6.091866
27.000000, 27.150159, 6.090094
27.000000, 27.147777, 6.089166
27.000000, 27.145681, 6.088428
27.000000, 27.142259, 6.086743
27.000000, 27.134117, 6.081714
27.000000, 27.124584, 6.075664
27.000000, 27.116195, 6.070373
27.000000, 27.108813, 6.065749
27.000000, 27.105473, 6.063939
27.000000, 27.113190, 6.069906
27.000000, 27.119980, 6.075260
27.000000, 27.115695, 6.072839
27.000000, 27.111924, 6.070759
27.000000, 27.105449, 6.066754
27.000000, 27.095410, 6.060203
27.000000, 27.084208, 6.052783
27.000000, 27.074351, 6.046254
27.000000, 27.068043, 6.042179
27.000000, 27.065256, 6.040554
27.000000, 27.069905, 6.044159
27.000000, 27.073997, 6.047393
27.000000, 27.072468, 6.046685
27.000000, 27.069149, 6.044707
27.000000, 27.061888, 6.039934
27.000000, 27.053919, 6.034625
27.000000, 27.046907, 6.029951
27.000000, 27.040736, 6.025835
27.000000, 27.038463, 6.024436
27.000000, 27.037251, 6.023775
27.000000, 27.038948, 6.025157
27.000000, 27.040441, 6.026404
27.000000, 27.038203, 6.025029
27.000000, 27.034260, 6.022440
27.000000, 27.020925, 6.013210
27.000000, 27.009190, 6.005042
27.000000, 26.998864, 5.997807
27.000000, 27.009902, 6.005584
27.000000, 27.019616, 6.012482
27.000000, 27.030137, 6.019997
27.000000, 27.037423, 6.025284
27.000000, 27.036336, 6.024705
27.000000, 27.033802, 6.023100
27.000000, 27.021705, 6.014741
27.000000, 27.011061, 6.007345
27.000000, 27.001694, 6.000797
27.000000, 26.997397, 5.997776
27.000000, 26.996378, 5.997045
27.000000, 27.001006, 6.000289
27.000000, 26.999554, 5.999271
27.000000, 26.998276, 5.998368
27.000000, 26.997152, 5.997566
27.000000, 26.993005, 5.994629
27.000000, 26.984621, 5.988683
27.000000, 26.977243, 5.983404
27.000000, 26.970750, 5.978713
27.000000, 26.972928, 5.980103
27.000000, 26.976424, 5.982432
27.000000, 26.979500, 5.984483
27.000000, 26.980629, 5.985176
27.000000, 26.974519, 5.980772
27.000000, 26.965985, 5.974628
27.000000, 26.958475, 5.969163
27.000000, 26.955024, 5.966522
27.000000, 26.958300, 5.968607
27.000000, 26.961184, 5.970432
27.000000, 26.963721, 5.972027
27.000000, 26.960035, 5.969246
27.000000, 26.956791, 5.966759
27.000000, 26.953936, 5.964531
27.000000, 26.959316, 5.968093
27.000000, 26.966024, 5.972619
27.000000, 26.971927, 5.976610
27.000000, 26.975148, 5.978741
27.000000, 26.973642, 5.977555
27.000000, 26.969554, 5.974542
27.000000, 26.965957, 5.971853
27.000000, 26.965554, 5.971399
27.000000, 26.966778, 5.972089
27.000000, 26.967855, 5.972682
27.000000, 26.969197, 5.973468
27.000000, 26.970378, 5.974147
27.000000, 26.970628, 5.974175
27.000000, 26.969270, 5.973071
27.000000, 26.967680, 5.971796
27.000000, 26.966281, 5.970648
27.000000, 26.965050, 5.969611
27.000000, 26.963966, 5.968673
27.000000, 26.963013, 5.967820
27.000000, 26.962174, 5.967044
27.000000, 26.960251, 5.965500
27.000000, 26.956981, 5.962995
27.000000, 26.954104, 5.960752
27.000000, 26.951571, 5.958737
27.000000, 26.952894, 5.959427
27.000000, 26.954059, 5.960013
27.000000, 26.955083, 5.960506
27.000000, 26.955985, 5.960917
27.000000, 26.955989, 5.960700
27.000000, 26.955993, 5.960482
27.000000, 26.955996, 5.960264
27.000000, 26.955999, 5.960046
27.000000, 26.957580, 5.960941
27.000000, 26.961339, 5.963379
27.000000, 26.964647, 5.965518
27.000000, 26.963612, 5.964611
27.000000, 26.966647, 5.966569
27.000000, 26.970108, 5.968842
27.000000, 26.973153, 5.970839
27.000000, 26.978989, 5.974820
27.000000, 26.984915, 5.978892
27.000000, 26.990129, 5.982493
27.000000, 26.993929, 5.985122
27.000000, 26.996088, 5.986614
27.000000, 26.988123, 5.980979
27.000000, 26.981114, 5.975978
27.000000, 26.972183, 5.969588
27.000000, 26.964324, 5.963908
27.000000, 26.970431, 5.968035
27.000000, 26.978173, 5.973345
27.000000, 26.982618, 5.976370
27.000000, 26.986529, 5.979041
27.000000, 26.981290, 5.975279
27.000000, 26.976679, 5.971935
27.000000, 26.972621, 5.968958
27.000000, 26.974576, 5.970199
27.000000, 26.981425, 5.974901
27.000000, 26.988242, 5.979614
27.000000, 26.993452, 5.983228
27.000000, 26.998037, 5.986427
27.000000, 26.994573, 5.983976
27.000000, 26.991525, 5.981800
27.000000, 26.988843, 5.979867
27.000000, 26.990824, 5.981207
27.000000, 26.995329, 5.984338
27.000000, 27.001267, 5.988500
27.000000, 27.004519, 5.990800
27.000000, 27.004619, 5.990892
27.000000, 26.998787, 5.986804
27.000000, 26.993655, 5.983180
27.000000, 26.989139, 5.979964
27.000000, 26.990295, 5.980725
27.000000, 26.994469, 5.983619
27.000000, 27.000115, 5.987572
27.000000, 27.003111, 5.989685
27.000000, 27.002590, 5.989333
27.000000, 26.999764, 5.987354
27.000000, 26.997277, 5.985599
27.000000, 26.995089, 5.984043
27.000000, 26.999082, 5.986834
27.000000, 27.004965, 5.990976
27.000000, 27.013692, 5.997154
27.000000, 27.018216, 6.000411
27.000000, 27.021802, 6.003031
27.000000, 27.024958, 6.005365
27.000000, 27.024972, 6.005500
27.000000, 27.021039, 6.002851
27.000000, 27.009290, 5.994674
27.000000, 26.998163, 5.986875
27.000000, 26.989159, 5.980519
27.000000, 26.988340, 5.979887
27.000000, 26.983672, 5.976538
27.000000, 26.979565, 5.973560
27.000000, 26.975950, 5.970910
27.000000, 26.969612, 5.966322
27.000000, 26.964035, 5.962238
27.000000, 26.959127, 5.958598
27.000000, 26.961911, 5.960356
27.000000, 26.969097, 5.965232
27.000000, 26.975420, 5.969535
27.000000, 26.980985, 5.973335
27.000000, 26.982330, 5.974188
27.000000, 26.960625, 5.958798
27.000000, 26.941525, 5.945136
27.000000, 26.924718, 5.932994
27.000000, 26.928079, 5.934988
27.000000, 26.941298, 5.943947
27.000000, 26.952930, 5.951855
27.000000, 26.963167, 5.958836
27.000000, 26.947313, 5.947475
27.000000, 26.931784, 5.936264
27.000000, 26.910226, 5.920724
27.000000, 26.891254, 5.906900
27.000000, 26.874560, 5.894587
27.000000, 26.892227, 5.906415
27.000000, 26.907775, 5.916837
27.000000, 26.921457, 5.926022
27.000000, 26.920080, 5.924659
27.000000, 26.906635, 5.914780
27.000000, 26.894803, 5.905972
27.000000, 26.884391, 5.898105
27.000000, 26.898511, 5.907482
27.000000, 26.910937, 5.915735
27.000000, 26.921872, 5.922999
27.000000, 26.917288, 5.919376
27.000000, 26.906151, 5.911111
27.000000, 26.893982, 5.902063
27.000000, 26.883274, 5.893984
27.000000, 26.873851, 5.886757
27.000000, 26.891604, 5.898642
27.000000, 26.907226, 5.909114
27.000000, 26.920974, 5.918342
27.000000, 26.932283, 5.925920
27.000000, 26.919741, 5.916739
27.000000, 26.908704, 5.908557
27.000000, 26.898992, 5.901253
27.000000, 26.903073, 5.903625
27.000000, 26.912189, 5.909567
27.000000, 26.920211, 5.914784
27.000000, 26.927271, 5.919362
27.000000, 26.918487, 5.912806
27.000000, 26.900892, 5.899994
27.000000, 26.885409, 5.888583
27.000000, 26.871783, 5.878404
27.000000, 26.879524, 5.883220
27.000000, 26.887914, 5.888532
27.000000, 26.895298, 5.893177
27.000000, 26.900217, 5.896122
27.000000, 26.895074, 5.891998
27.000000, 26.890549, 5.888283
27.000000, 26.886567, 5.884928
27.000000, 26.885825, 5.883838
27.000000, 26.887935, 5.884754
27.000000, 26.896105, 5.889954
27.000000, 26.903295, 5.894503
27.000000, 26.909622, 5.898480
27.000000, 26.902562, 5.893051
27.000000, 26.896349, 5.888184
27.000000, 26.890881, 5.883811
27.000000, 26.902644, 5.891558
27.000000, 26.912996, 5.898369
27.000000, 26.922105, 5.904356
27.000000, 26.919861, 5.902385
27.000000, 26.904074, 5.890854
27.000000, 26.890182, 5.880581
27.000000, 26.877957, 5.871413
27.000000, 26.898374, 5.885197
27.000000, 26.921076, 5.900694
27.000000, 26.941055, 5.914384
27.000000, 26.953900, 5.923145
27.000000, 26.948235, 5.918921
27.000000, 26.939698, 5.912644
27.000000, 26.932186, 5.907046
27.000000, 26.925575, 5.902046
27.000000, 26.922915, 5.899798
27.000000, 26.941883, 5.912786
27.000000, 26.959365, 5.924819
27.000000, 26.973959, 5.934905
27.000000, 26.986802, 5.943830
27.000000, 26.996131, 5.950340
27.000000, 27.004340, 5.956109
27.000000, 27.011564, 5.961223
27.000000, 27.028971, 5.973553
27.000000, 27.044289, 5.984497
27.000000, 27.058558, 5.994778
27.000000, 27.071115, 6.003924
27.000000, 27.076640, 6.008174
27.000000, 27.079924, 6.010873
27.000000, 27.082024, 6.012753
27.000000, 27.083873, 6.014466
27.000000, 27.085499, 6.016032
27.000000, 27.088509, 6.018582
27.000000, 27.097472, 6.025343
27.000000, 27.105359, 6.031391
27.000000, 27.112300, 6.036811
27.000000, 27.117618, 6.041122
27.000000, 27.122299, 6.045010
27.000000, 27.125628, 6.047968
27.000000, 27.128558, 6.050662
27.000000, 27.131136, 6.053123
27.000000, 27.132616, 6.054821
27.000000, 27.141811, 6.061967
27.000000, 27.149902, 6.068380
27.000000, 27.153076, 6.071367
27.000000, 27.153501, 6.072433
27.000000, 27.153876, 6.073464
27.000000, 27.151443, 6.072518
27.000000, 27.143777, 6.067871
27.000000, 27.137031, 6.063834
27.000000, 27.131095, 6.060334
27.000000, 27.129028, 6.059533
27.000000, 27.129577, 6.060565
27.000000, 27.132033, 6.062944
27.000000, 27.132221, 6.063737
27.000000, 27.131597, 6.063958
27.000000, 27.131049, 6.064229
27.000000, 27.127803, 6.062597
27.000000, 27.124948, 6.061222
27.000000, 27.121645, 6.059519
27.000000, 27.119528, 6.058635
27.000000, 27.121612, 6.060701
27.000000, 27.124234, 6.063158
27.000000, 27.125753, 6.064850
27.000000, 27.127089, 6.066421
27.000000, 27.125898, 6.066216
27.000000, 27.118930, 6.061933
27.000000, 27.112798, 6.058205
27.000000, 27.107402, 6.054965
27.000000, 27.109362, 6.056884
27.000000, 27.111087, 6.058646
27.000000, 27.112605, 6.060272
27.000000, 27.117887, 6.064559
27.000000, 27.118194, 6.065365
27.000000, 27.116097, 6.064477
27.000000, 27.110699, 6.061253
27.000000, 27.099636, 6.054006
27.000000, 27.086348, 6.045137
27.000000, 27.074655, 6.037325
27.000000, 27.064365, 6.030444
27.000000, 27.060440, 6.027998
27.000000, 27.062116, 6.029482
27.000000, 27.063591, 6.030833
27.000000, 27.062127, 6.030118
27.000000, 27.058470, 6.027851
27.000000, 27.054858, 6.025597
27.000000, 27.051679, 6.023630
27.000000, 27.048882, 6.021916
27.000000, 27.047999, 6.021538
27.000000, 27.050773, 6.023734
27.000000, 27.053215, 6.025709
27.000000, 27.051812, 6.024986
27.000000, 27.048999, 6.023262
27.000000, 27.045339, 6.020927
